"ticker","entity","concept","fy","fp","form","start","end","days","val","filed","accn","frame"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","Q2","10-Q","2020-05-04","2020-08-02","90","38053000000","2021-08-24","0000354950-21-000189","CY2020Q2"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2020","Q3","10-Q","2020-02-03","2020-11-01","272","99849000000","2020-11-24","0000354950-20-000103",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","Q3","10-Q","2020-02-03","2020-11-01","272","99849000000","2021-11-23","0000354950-21-000234",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2020","Q3","10-Q","2020-08-03","2020-11-01","90","33536000000","2020-11-24","0000354950-20-000103",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","Q3","10-Q","2020-08-03","2020-11-01","90","33536000000","2021-11-23","0000354950-21-000234","CY2020Q3"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2020","FY","10-K","2020-02-03","2021-01-31","363","132110000000","2021-03-24","0000354950-21-000089",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","FY","10-K","2020-02-03","2021-01-31","363","132110000000","2022-03-23","0000354950-22-000070",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","FY","10-K","2020-02-03","2021-01-31","363","132110000000","2023-03-15","0000354950-23-000059","CY2020"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","Q1","10-Q","2021-02-01","2021-05-02","90","37500000000","2021-05-25","0000354950-21-000147",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q1","10-Q","2021-02-01","2021-05-02","90","37500000000","2022-05-24","0000354950-22-000158","CY2021Q1"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","Q2","10-Q","2021-02-01","2021-08-01","181","78618000000","2021-08-24","0000354950-21-000189",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q2","10-Q","2021-02-01","2021-08-01","181","78618000000","2022-08-23","0000354950-22-000193",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","Q2","10-Q","2021-05-03","2021-08-01","90","41118000000","2021-08-24","0000354950-21-000189",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q2","10-Q","2021-05-03","2021-08-01","90","41118000000","2022-08-23","0000354950-22-000193","CY2021Q2"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","Q3","10-Q","2021-02-01","2021-10-31","272","115438000000","2021-11-23","0000354950-21-000234",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q3","10-Q","2021-02-01","2021-10-31","272","115438000000","2022-11-22","0000354950-22-000239",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","Q3","10-Q","2021-08-02","2021-10-31","90","36820000000","2021-11-23","0000354950-21-000234",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q3","10-Q","2021-08-02","2021-10-31","90","36820000000","2022-11-22","0000354950-22-000239","CY2021Q3"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2021","FY","10-K","2021-02-01","2022-01-30","363","151157000000","2022-03-23","0000354950-22-000070",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","FY","10-K","2021-02-01","2022-01-30","363","151157000000","2023-03-15","0000354950-23-000059",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","FY","10-K","2021-02-01","2022-01-30","363","151157000000","2024-03-13","0000354950-24-000062","CY2021"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q1","10-Q","2022-01-31","2022-05-01","90","38908000000","2022-05-24","0000354950-22-000158",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q1","10-Q","2022-01-31","2022-05-01","90","38908000000","2023-05-23","0000354950-23-000144","CY2022Q1"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q2","10-Q","2022-01-31","2022-07-31","181","82700000000","2022-08-23","0000354950-22-000193",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q2","10-Q","2022-01-31","2022-07-31","181","82700000000","2023-08-22","0000354950-23-000185",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q2","10-Q","2022-05-02","2022-07-31","90","43792000000","2022-08-23","0000354950-22-000193",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q2","10-Q","2022-05-02","2022-07-31","90","43792000000","2023-08-22","0000354950-23-000185","CY2022Q2"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q3","10-Q","2022-01-31","2022-10-30","272","121572000000","2022-11-22","0000354950-22-000239",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q3","10-Q","2022-01-31","2022-10-30","272","121572000000","2023-11-21","0000354950-23-000240",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","Q3","10-Q","2022-08-01","2022-10-30","90","38872000000","2022-11-22","0000354950-22-000239",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q3","10-Q","2022-08-01","2022-10-30","90","38872000000","2023-11-21","0000354950-23-000240","CY2022Q3"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2022","FY","10-K","2022-01-31","2023-01-29","363","157403000000","2023-03-15","0000354950-23-000059",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","FY","10-K","2022-01-31","2023-01-29","363","157403000000","2024-03-13","0000354950-24-000062",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","FY","10-K","2022-01-31","2023-01-29","363","157403000000","2025-03-21","0000354950-25-000085","CY2022"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q1","10-Q","2023-01-30","2023-04-30","90","37257000000","2023-05-23","0000354950-23-000144",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q1","10-Q","2023-01-30","2023-04-30","90","37257000000","2024-05-21","0000354950-24-000152","CY2023Q1"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q2","10-Q","2023-01-30","2023-07-30","181","80173000000","2023-08-22","0000354950-23-000185",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q2","10-Q","2023-01-30","2023-07-30","181","80173000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q2","10-Q","2023-05-01","2023-07-30","90","42916000000","2023-08-22","0000354950-23-000185",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q2","10-Q","2023-05-01","2023-07-30","90","42916000000","2024-08-20","0000354950-24-000201","CY2023Q2"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q3","10-Q","2023-01-30","2023-10-29","272","117883000000","2023-11-21","0000354950-23-000240",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q3","10-Q","2023-01-30","2023-10-29","272","117883000000","2024-11-19","0000354950-24-000240",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","Q3","10-Q","2023-07-31","2023-10-29","90","37710000000","2023-11-21","0000354950-23-000240",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q3","10-Q","2023-07-31","2023-10-29","90","37710000000","2024-11-19","0000354950-24-000240","CY2023Q3"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2023","FY","10-K","2023-01-30","2024-01-28","363","152669000000","2024-03-13","0000354950-24-000062",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","FY","10-K","2023-01-30","2024-01-28","363","152669000000","2025-03-21","0000354950-25-000085",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","FY","10-K","2023-01-30","2024-01-28","363","152669000000","2026-03-18","0001628280-26-019436","CY2023"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q1","10-Q","2024-01-29","2024-04-28","90","36418000000","2024-05-21","0000354950-24-000152",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q1","10-Q","2024-01-29","2024-04-28","90","36418000000","2025-05-28","0000354950-25-000165","CY2024Q1"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q2","10-Q","2024-01-29","2024-07-28","181","79593000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q2","10-Q","2024-01-29","2024-07-28","181","79593000000","2025-08-26","0000354950-25-000217",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q2","10-Q","2024-04-29","2024-07-28","90","43175000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q2","10-Q","2024-04-29","2024-07-28","90","43175000000","2025-08-26","0000354950-25-000217","CY2024Q2"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q3","10-Q","2024-01-29","2024-10-27","272","119810000000","2024-11-19","0000354950-24-000240",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q3","10-Q","2024-01-29","2024-10-27","272","119810000000","2025-11-25","0001628280-25-053868",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","Q3","10-Q","2024-07-29","2024-10-27","90","40217000000","2024-11-19","0000354950-24-000240",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q3","10-Q","2024-07-29","2024-10-27","90","40217000000","2025-11-25","0001628280-25-053868","CY2024Q3"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2024","FY","10-K","2024-01-29","2025-02-02","370","159514000000","2025-03-21","0000354950-25-000085",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","FY","10-K","2024-01-29","2025-02-02","370","159514000000","2026-03-18","0001628280-26-019436","CY2024"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q1","10-Q","2025-02-03","2025-05-04","90","39856000000","2025-05-28","0000354950-25-000165",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2026","Q1","10-Q","2025-02-03","2025-05-04","90","39856000000","2026-05-27","0001628280-26-038247","CY2025Q1"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q2","10-Q","2025-02-03","2025-08-03","181","85133000000","2025-08-26","0000354950-25-000217",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2026","Q2","10-Q","2025-02-03","2025-08-03","181","85133000000","2026-08-25","0001628280-26-058715",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q2","10-Q","2025-05-05","2025-08-03","90","45277000000","2025-08-26","0000354950-25-000217",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2026","Q2","10-Q","2025-05-05","2025-08-03","90","45277000000","2026-08-25","0001628280-26-058715","CY2025Q2"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q3","10-Q","2025-02-03","2025-11-02","272","126485000000","2025-11-25","0001628280-25-053868",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","Q3","10-Q","2025-08-04","2025-11-02","90","41352000000","2025-11-25","0001628280-25-053868","CY2025Q3"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2025","FY","10-K","2025-02-03","2026-02-01","363","164683000000","2026-03-18","0001628280-26-019436","CY2025"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2026","Q1","10-Q","2026-02-02","2026-05-03","90","41765000000","2026-05-27","0001628280-26-038247","CY2026Q1"
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2026","Q2","10-Q","2026-02-02","2026-08-02","181","89626000000","2026-08-25","0001628280-26-058715",""
"HD","The Home Depot, Inc.","RevenueFromContractWithCustomerExcludingAssessedTax","2026","Q2","10-Q","2026-05-04","2026-08-02","90","47861000000","2026-08-25","0001628280-26-058715","CY2026Q2"
"HD","The Home Depot, Inc.","CostOfRevenue","2020","FY","10-K","2018-01-29","2019-02-03","370","71043000000","2021-03-24","0000354950-21-000089","CY2018"
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q1","10-Q","2019-02-04","2019-05-05","90","17364000000","2020-05-27","0000354950-20-000041","CY2019Q1"
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q2","10-Q","2019-02-04","2019-08-04","181","37771000000","2020-08-25","0000354950-20-000068",""
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q2","10-Q","2019-05-06","2019-08-04","90","20407000000","2020-08-25","0000354950-20-000068","CY2019Q2"
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q3","10-Q","2019-02-04","2019-11-03","272","55607000000","2020-11-24","0000354950-20-000103",""
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q3","10-Q","2019-08-05","2019-11-03","90","17836000000","2020-11-24","0000354950-20-000103","CY2019Q3"
"HD","The Home Depot, Inc.","CostOfRevenue","2020","FY","10-K","2019-02-04","2020-02-02","363","72653000000","2021-03-24","0000354950-21-000089",""
"HD","The Home Depot, Inc.","CostOfRevenue","2021","FY","10-K","2019-02-04","2020-02-02","363","72653000000","2022-03-23","0000354950-22-000070","CY2019"
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q1","10-Q","2020-02-03","2020-05-03","90","18635000000","2020-05-27","0000354950-20-000041",""
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q1","10-Q","2020-02-03","2020-05-03","90","18635000000","2021-05-25","0000354950-21-000147","CY2020Q1"
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q2","10-Q","2020-02-03","2020-08-02","181","43747000000","2020-08-25","0000354950-20-000068",""
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q2","10-Q","2020-02-03","2020-08-02","181","43747000000","2021-08-24","0000354950-21-000189",""
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q2","10-Q","2020-05-04","2020-08-02","90","25112000000","2020-08-25","0000354950-20-000068",""
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q2","10-Q","2020-05-04","2020-08-02","90","25112000000","2021-08-24","0000354950-21-000189","CY2020Q2"
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q3","10-Q","2020-02-03","2020-11-01","272","65827000000","2020-11-24","0000354950-20-000103",""
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q3","10-Q","2020-02-03","2020-11-01","272","65827000000","2021-11-23","0000354950-21-000234",""
"HD","The Home Depot, Inc.","CostOfRevenue","2020","Q3","10-Q","2020-08-03","2020-11-01","90","22080000000","2020-11-24","0000354950-20-000103",""
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q3","10-Q","2020-08-03","2020-11-01","90","22080000000","2021-11-23","0000354950-21-000234","CY2020Q3"
"HD","The Home Depot, Inc.","CostOfRevenue","2020","FY","10-K","2020-02-03","2021-01-31","363","87257000000","2021-03-24","0000354950-21-000089",""
"HD","The Home Depot, Inc.","CostOfRevenue","2021","FY","10-K","2020-02-03","2021-01-31","363","87257000000","2022-03-23","0000354950-22-000070",""
"HD","The Home Depot, Inc.","CostOfRevenue","2022","FY","10-K","2020-02-03","2021-01-31","363","87257000000","2023-03-15","0000354950-23-000059","CY2020"
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q1","10-Q","2021-02-01","2021-05-02","90","24758000000","2021-05-25","0000354950-21-000147",""
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q1","10-Q","2021-02-01","2021-05-02","90","24758000000","2022-05-24","0000354950-22-000158","CY2021Q1"
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q2","10-Q","2021-02-01","2021-08-01","181","52211000000","2021-08-24","0000354950-21-000189",""
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q2","10-Q","2021-02-01","2021-08-01","181","52211000000","2022-08-23","0000354950-22-000193",""
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q2","10-Q","2021-05-03","2021-08-01","90","27453000000","2021-08-24","0000354950-21-000189",""
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q2","10-Q","2021-05-03","2021-08-01","90","27453000000","2022-08-23","0000354950-22-000193","CY2021Q2"
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q3","10-Q","2021-02-01","2021-10-31","272","76468000000","2021-11-23","0000354950-21-000234",""
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q3","10-Q","2021-02-01","2021-10-31","272","76468000000","2022-11-22","0000354950-22-000239",""
"HD","The Home Depot, Inc.","CostOfRevenue","2021","Q3","10-Q","2021-08-02","2021-10-31","90","24257000000","2021-11-23","0000354950-21-000234",""
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q3","10-Q","2021-08-02","2021-10-31","90","24257000000","2022-11-22","0000354950-22-000239","CY2021Q3"
"HD","The Home Depot, Inc.","CostOfRevenue","2021","FY","10-K","2021-02-01","2022-01-30","363","100325000000","2022-03-23","0000354950-22-000070",""
"HD","The Home Depot, Inc.","CostOfRevenue","2022","FY","10-K","2021-02-01","2022-01-30","363","100325000000","2023-03-15","0000354950-23-000059",""
"HD","The Home Depot, Inc.","CostOfRevenue","2023","FY","10-K","2021-02-01","2022-01-30","363","100325000000","2024-03-13","0000354950-24-000062","CY2021"
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q1","10-Q","2022-01-31","2022-05-01","90","25763000000","2022-05-24","0000354950-22-000158",""
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q1","10-Q","2022-01-31","2022-05-01","90","25763000000","2023-05-23","0000354950-23-000144","CY2022Q1"
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q2","10-Q","2022-01-31","2022-07-31","181","55072000000","2022-08-23","0000354950-22-000193",""
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q2","10-Q","2022-01-31","2022-07-31","181","55072000000","2023-08-22","0000354950-23-000185",""
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q2","10-Q","2022-05-02","2022-07-31","90","29309000000","2022-08-23","0000354950-22-000193",""
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q2","10-Q","2022-05-02","2022-07-31","90","29309000000","2023-08-22","0000354950-23-000185","CY2022Q2"
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q3","10-Q","2022-01-31","2022-10-30","272","80720000000","2022-11-22","0000354950-22-000239",""
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q3","10-Q","2022-01-31","2022-10-30","272","80720000000","2023-11-21","0000354950-23-000240",""
"HD","The Home Depot, Inc.","CostOfRevenue","2022","Q3","10-Q","2022-08-01","2022-10-30","90","25648000000","2022-11-22","0000354950-22-000239",""
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q3","10-Q","2022-08-01","2022-10-30","90","25648000000","2023-11-21","0000354950-23-000240","CY2022Q3"
"HD","The Home Depot, Inc.","CostOfRevenue","2022","FY","10-K","2022-01-31","2023-01-29","363","104625000000","2023-03-15","0000354950-23-000059",""
"HD","The Home Depot, Inc.","CostOfRevenue","2023","FY","10-K","2022-01-31","2023-01-29","363","104625000000","2024-03-13","0000354950-24-000062",""
"HD","The Home Depot, Inc.","CostOfRevenue","2024","FY","10-K","2022-01-31","2023-01-29","363","104625000000","2025-03-21","0000354950-25-000085","CY2022"
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q1","10-Q","2023-01-30","2023-04-30","90","24700000000","2023-05-23","0000354950-23-000144",""
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q1","10-Q","2023-01-30","2023-04-30","90","24700000000","2024-05-21","0000354950-24-000152","CY2023Q1"
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q2","10-Q","2023-01-30","2023-07-30","181","53459000000","2023-08-22","0000354950-23-000185",""
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q2","10-Q","2023-01-30","2023-07-30","181","53459000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q2","10-Q","2023-05-01","2023-07-30","90","28759000000","2023-08-22","0000354950-23-000185",""
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q2","10-Q","2023-05-01","2023-07-30","90","28759000000","2024-08-20","0000354950-24-000201","CY2023Q2"
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q3","10-Q","2023-01-30","2023-10-29","272","78431000000","2023-11-21","0000354950-23-000240",""
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q3","10-Q","2023-01-30","2023-10-29","272","78431000000","2024-11-19","0000354950-24-000240",""
"HD","The Home Depot, Inc.","CostOfRevenue","2023","Q3","10-Q","2023-07-31","2023-10-29","90","24972000000","2023-11-21","0000354950-23-000240",""
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q3","10-Q","2023-07-31","2023-10-29","90","24972000000","2024-11-19","0000354950-24-000240","CY2023Q3"
"HD","The Home Depot, Inc.","CostOfRevenue","2023","FY","10-K","2023-01-30","2024-01-28","363","101709000000","2024-03-13","0000354950-24-000062",""
"HD","The Home Depot, Inc.","CostOfRevenue","2024","FY","10-K","2023-01-30","2024-01-28","363","101709000000","2025-03-21","0000354950-25-000085",""
"HD","The Home Depot, Inc.","CostOfRevenue","2025","FY","10-K","2023-01-30","2024-01-28","363","101709000000","2026-03-18","0001628280-26-019436","CY2023"
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q1","10-Q","2024-01-29","2024-04-28","90","23985000000","2024-05-21","0000354950-24-000152",""
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q1","10-Q","2024-01-29","2024-04-28","90","23985000000","2025-05-28","0000354950-25-000165","CY2024Q1"
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q2","10-Q","2024-01-29","2024-07-28","181","52744000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q2","10-Q","2024-01-29","2024-07-28","181","52744000000","2025-08-26","0000354950-25-000217",""
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q2","10-Q","2024-04-29","2024-07-28","90","28759000000","2024-08-20","0000354950-24-000201",""
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q2","10-Q","2024-04-29","2024-07-28","90","28759000000","2025-08-26","0000354950-25-000217","CY2024Q2"
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q3","10-Q","2024-01-29","2024-10-27","272","79536000000","2024-11-19","0000354950-24-000240",""
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q3","10-Q","2024-01-29","2024-10-27","272","79536000000","2025-11-25","0001628280-25-053868",""
"HD","The Home Depot, Inc.","CostOfRevenue","2024","Q3","10-Q","2024-07-29","2024-10-27","90","26792000000","2024-11-19","0000354950-24-000240",""
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q3","10-Q","2024-07-29","2024-10-27","90","26792000000","2025-11-25","0001628280-25-053868","CY2024Q3"
"HD","The Home Depot, Inc.","CostOfRevenue","2024","FY","10-K","2024-01-29","2025-02-02","370","106206000000","2025-03-21","0000354950-25-000085",""
"HD","The Home Depot, Inc.","CostOfRevenue","2025","FY","10-K","2024-01-29","2025-02-02","370","106206000000","2026-03-18","0001628280-26-019436","CY2024"
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q1","10-Q","2025-02-03","2025-05-04","90","26397000000","2025-05-28","0000354950-25-000165",""
"HD","The Home Depot, Inc.","CostOfRevenue","2026","Q1","10-Q","2025-02-03","2025-05-04","90","26397000000","2026-05-27","0001628280-26-038247","CY2025Q1"
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q2","10-Q","2025-02-03","2025-08-03","181","56549000000","2025-08-26","0000354950-25-000217",""
"HD","The Home Depot, Inc.","CostOfRevenue","2026","Q2","10-Q","2025-02-03","2025-08-03","181","56549000000","2026-08-25","0001628280-26-058715",""
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q2","10-Q","2025-05-05","2025-08-03","90","30152000000","2025-08-26","0000354950-25-000217",""
"HD","The Home Depot, Inc.","CostOfRevenue","2026","Q2","10-Q","2025-05-05","2025-08-03","90","30152000000","2026-08-25","0001628280-26-058715","CY2025Q2"
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q3","10-Q","2025-02-03","2025-11-02","272","84086000000","2025-11-25","0001628280-25-053868",""
"HD","The Home Depot, Inc.","CostOfRevenue","2025","Q3","10-Q","2025-08-04","2025-11-02","90","27537000000","2025-11-25","0001628280-25-053868","CY2025Q3"
"HD","The Home Depot, Inc.","CostOfRevenue","2025","FY","10-K","2025-02-03","2026-02-01","363","109818000000","2026-03-18","0001628280-26-019436","CY2025"
"HD","The Home Depot, Inc.","CostOfRevenue","2026","Q1","10-Q","2026-02-02","2026-05-03","90","27984000000","2026-05-27","0001628280-26-038247","CY2026Q1"
"HD","The Home Depot, Inc.","CostOfRevenue","2026","Q2","10-Q","2026-02-02","2026-08-02","181","59730000000","2026-08-25","0001628280-26-058715",""
"HD","The Home Depot, Inc.","CostOfRevenue","2026","Q2","10-Q","2026-05-04","2026-08-02","90","31746000000","2026-08-25","0001628280-26-058715","CY2026Q2"
"HD","The Home Depot, Inc.","GrossProfit","2020","FY","10-K","2018-01-29","2019-02-03","370","37160000000","2021-03-24","0000354950-21-000089","CY2018"
"HD","The Home Depot, Inc.","GrossProfit","2020","Q1","10-Q","2019-02-04","2019-05-05","90","9017000000","2020-05-27","0000354950-20-000041","CY2019Q1"
"HD","The Home Depot, Inc.","GrossProfit","2020","Q2","10-Q","2019-02-04","2019-08-04","181","19449000000","2020-08-25","0000354950-20-000068",""
"HD","The Home Depot, Inc.","GrossProfit","2020","Q2","10-Q","2019-05-06","2019-08-04","90","10432000000","2020-08-25","0000354950-20-000068","CY2019Q2"
"HD","The Home Depot, Inc.","GrossProfit","2020","Q3","10-Q","2019-02-04","2019-11-03","272","28836000000","2020-11-24","0000354950-20-000103",""
"HD","The Home Depot, Inc.","GrossProfit","2020","Q3","10-Q","2019-08-05","2019-11-03","90","9387000000","2020-11-24","0000354950-20-000103","CY2019Q3"
"HD","The Home Depot, Inc.","GrossProfit","2020","FY","10-K","2019-02-04","2020-02-02","363","37572000000","2021-03-24","0000354950-21-000089",""
